utterance_id,conversation_id,text,speaker_id,character_name,gender,movie_id,movie_name,release_year,rating,votes,genre,entities,sentiment
L87372,L87371,Four goddamn days.  This is going nowhere...,u525,NICK,m,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Four goddamn days', 'DATE')]",-0.4767
L87351,L87351,"You said you could keep up with her! 'No problem, Nick-san.'",u522,ICH,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Nick-san', 'ORG')]",-0.636
L87347,L87347,"Nick, no one's seen Kobo in three days.  He might not even be in Tokyo.",u522,ICH,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Nick', 'PERSON'), ('Kobo', 'PERSON'), ('three days', 'DATE'), ('Tokyo', 'GPE')]",-0.296
L87270,L87269,I don't deserve Ohashi's respect.,u522,ICH,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Ohashi', 'ORG')]",-0.3724
L87217,L87214,That's what you said in the last three piss pots.,u525,NICK,m,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('three', 'CARDINAL')]",-0.4019
L87216,L87214,"No, this is the place for the young Yakuza.",u522,ICH,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Yakuza', 'LOC')]",-0.296
L87214,L87214,"""Goodness, gracious, great balls of fire.""  To the killer.  Jerry Lee Lewis.",u522,ICH,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Jerry Lee Lewis', 'PERSON')]",0.5267
L87542,L87540,"Bullshit, Nick.  And don't tell me this is all just about Charlie. It's not.",u523,JOYCE,f,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Bullshit', 'ORG'), ('Nick', 'PERSON'), ('Charlie', 'PERSON')]",-0.5859
L87540,L87540,You'll get Ich killed.,u523,JOYCE,f,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Ich', 'PERSON')]",-0.6705
L87473,L87471,'Nam oyo ranged kyo.'  You think it's dumb of course.,u523,JOYCE,f,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Nam', 'WORK_OF_ART')]",-0.5106
L87453,L87453,"I need your help, Joyce.",u525,NICK,m,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Joyce', 'PERSON')]",0.4019
L87317,L87316,You have a helluva way of asking for help.,u523,JOYCE,f,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('helluva', 'GPE')]",0.4019
L87572,L87572,"I like your friend, Joyce.  You're lucky.",u524,KOBO,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Joyce', 'PERSON')]",0.8176
L87569,L87569,Ugly... A couple of thousand years they've been bound by these little rules.  Looking in.  Always afraid. Ugly little lives...,u524,KOBO,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('A couple of thousand years', 'DATE')]",-0.5106
L87287,L87285,"They're blaming it on you.  Christ, Conklin, you didn't even tell me you lost the prisoner!",u527,OLIVER,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Conklin', 'PERSON')]",-0.8516
L87125,L87123,"Check your gun before you leave. They're not allowed in Japan.  It's a nice, safe country.",u527,OLIVER,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Japan', 'GPE')]",0.4767
L87120,L87118,He's wanted in Japan.  They want him first.  Then we can have him.,u527,OLIVER,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Japan', 'GPE')]",0.0772
L87118,L87118,Doesn't speak a word of English. And he won't speak Japanese either. No papers.  The Japanese embassy is very interested.,u527,OLIVER,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('English', 'LANGUAGE'), ('Japanese', 'NORP'), ('Japanese', 'NORP')]",0.2006
L87098,L87098,One guy do all the damage?,u527,OLIVER,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('One', 'CARDINAL')]",-0.4939
L87589,L87588,"For God's sake, Ohashi, I need your help.  Let me out of here!",u525,NICK,m,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Ohashi', 'ORG')]",0.4574
L87515,L87514,Swiss bank deposit.  Gold bullion. Whatever you want.  You know the city and the police.,u528,SUGAI,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Swiss', 'NORP')]",0.0772
L87509,L87507,"Not with these bills.  And even if it only took them six months, do you know what our profit margin would be?",u528,SUGAI,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('six months', 'DATE')]",0.4404
L87501,L87501,"I took Kobo from the street.  I gave him a home, a future... But my ways were too slow for him... I served seven years in prison for my boss when I was a young man.  Kobo wouldn't serve seven minutes for his Oyabun.  He was supposed to take over this syndicate when I retired.",u528,SUGAI,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Kobo', 'PERSON'), ('seven years', 'DATE'), ('Kobo', 'PERSON'), ('seven minutes', 'TIME')]",-0.6652
L87499,L87497,#NAME?,u528,SUGAI,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('two', 'CARDINAL'), ('One', 'CARDINAL'), ('New York', 'GPE')]",-0.6705
L87497,L87497,"Seven years work by the finest engraver.  Mass produced, sequentially numbered.  The best there has ever been, Mr. Conklin.",u528,SUGAI,?,m33,black rain,1989/I,6.4,16249,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Seven years', 'DATE'), ('Conklin', 'PERSON')]",0.6369
L88355,L88355,One man.  He must be good.,u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('One', 'CARDINAL')]",0.4404
L88349,L88347,"You underestimate the trap, Mary.",u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Mary', 'PERSON')]",-0.5423
L88236,L88236,"I'm sure glad you found us, Sebastian.  What do you think, Mary?",u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Sebastian', 'PERSON'), ('Mary', 'PERSON')]",0.6486
L88143,L88141,Mr. Sebastian is a host who wants to be appreciated.  We'll appreciate him and he'll cooperate.,u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Sebastian', 'PERSON')]",0.7184
L88117,L88117,"Can't thank you enough, Mr. Sebastian. If you hadn't come along...",u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Sebastian', 'PERSON')]",-0.2755
L88300,L88297,"Put it this way.  Rolls Royces are made to last -- as least they were. But I'm afraid you're a Ferrari. A high strung racing car -- built to win, not to last.",u544,TYRELL,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Rolls Royces', 'ORG'), ('Ferrari', 'NORP')]",0.7351
L88294,L88292,Because by the second day of incubation any cells that have undergone reversion mutation give rise to revertant colonies -- like rats leaving a sinking ship.  The ship sinks.,u544,TYRELL,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('the second day', 'DATE')]",0.3612
L88275,L88275,"Yeah.  It might be better if we talk in private, Sebastian.  Why don't you go home.",u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Sebastian', 'PERSON')]",0.6249
L88352,L88350,"No, you stay here with us.  Out last night together.",u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('last night', 'TIME')]",-0.296
L88226,L88225,"Tyrell could help us, Sebastian.",u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Tyrell', 'PERSON'), ('Sebastian', 'PERSON')]",0.4019
L88222,L88216,"If we don't find help soon, Pris hasn't got long to live.",u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Pris', 'PERSON')]",-0.3089
L88221,L88216,"I don't know much about biomechanics, Roy.  I wish I did, but you're out of my league.",u542,SEBASTIAN,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Roy', 'PERSON')]",0.2144
L88125,L88124,"Well, no, not really.  There's Mr. Deetchum, he's the watchman, he lives on the first floor.",u542,SEBASTIAN,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Deetchum', 'PERSON'), ('first', 'ORDINAL')]",-0.0258
L88215,L88214,"Very good, Pris.  Now show him why.",u529,BATTY,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Pris', 'PERSON')]",0.4927
L88325,L88323,"Okay, here it is.  Eldon Tyrell, his family and half his staff were just massacred.  The cat is about to get out of the bag.  Pressure is definitely on.  The Nexus program is terminated.  When you finish there, locate Nexus designated Rachael and retire.",u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Eldon Tyrell', 'PERSON'), ('half', 'CARDINAL'), ('Nexus', 'ORG'), ('Nexus', 'ORG'), ('Rachael', 'PERSON')]",0.34
L88323,L88323,"Take a number.  Canapt 1700, tenth floor, Villa Vita District, Olympia South.",u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Canapt', 'ORG'), ('tenth', 'ORDINAL'), ('Villa Vita District', 'ORG'), ('Olympia South', 'PERSON')]",0.0772
L88319,L88318,This is Bryant.  Are you alone?,u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Bryant', 'LOC')]",-0.25
L87960,L87957,If you hurry you'll get back before it gets cold.  I got a spinner on your roof in five minutes.  Good luck.,u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('five minutes', 'TIME')]",0.7096
L87958,L87957,"Bryant here.  Regarding the rundown you requested on job applicants, Esper's concluded that the only irregular category that Tyrell's got is the entertainment section.  You better get on it.",u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Esper', 'PERSON'), ('Tyrell', 'ORG')]",0.6908
L87702,L87702,"The Tyrell Corporation has a demo model.  Check it out on the Voight-Kampff.  There's a chance the Nexus-6 is beyond out ability to detect.  If that's the case, everybody's up shit creek.",u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('The Tyrell Corporation', 'ORG'), ('the Voight-Kampff', 'FAC')]",-0.0772
L87700,L87699,We're using Esper -- a 231 -- that picked up Holden's alarm.  Its guess is that all five are in the city.,u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Esper', 'PERSON'), ('231', 'CARDINAL'), ('Holden', 'ORG'), ('five', 'CARDINAL')]",-0.34
L87698,L87695,"There wasn't much left of him, so we can't be sure.  But bio- chemical data and morphology records of the Nexus-6 were reported missing.  Going on the possibility they might try to infiltrate we send Holden in to run Voight-Kampff tests on the new employees.  Guess he found himself one.",u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Holden', 'ORG'), ('Voight-Kampff', 'ORG')]",-0.5075
L87696,L87695,Five.  Three nights ago one of them managed to break into the Tyrell Corporation.  Killed two guards and got as far as the Genetic Sector before he got fried going through an electro- field.,u530,BRYANT,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Five', 'CARDINAL'), ('Three nights ago', 'DATE'), ('one', 'CARDINAL'), ('the Tyrell Corporation', 'ORG'), ('two', 'CARDINAL')]",-0.6705
L87971,L87966,"Nexus designated Zhora:  incept June 13th 2017, athletic conditioning, highly competitive, special abilities in the entertainment field.",u534,ESPER,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Nexus', 'ORG'), ('Zhora', 'PERSON'), ('June 13th 2017', 'DATE')]",0.8416
L87970,L87966,Number three.,u532,DECKARD,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Number three', 'CARDINAL')]",0.0772
L87969,L87966,"Nexus designated Pris:  incept data December 13 2017, competitive, programmed to provide pleasure for long term spacers.",u534,ESPER,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Nexus', 'ORG'), ('Pris', 'PERSON'), ('December 13 2017', 'DATE')]",0.6597
L87967,L87966,"Nexus designated Mary:  incept November 1 2017, domestic conditioning non competitive, trained for day care position.",u534,ESPER,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Nexus', 'ORG'), ('Mary', 'PERSON'), ('November 1 2017', 'DATE')]",0.5994
L87966,L87966,"Okay, gimme a run-down on the three females.",u532,DECKARD,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('three', 'CARDINAL')]",0.2263
L87763,L87758,"Unlike a five, they can sustain massive traumas to several parts of the body without debilitating another.  Sever a leg and it will perform quicker on the remaining leg than the fastest man can run,",u534,ESPER,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('five', 'CARDINAL')]",-0.4939
L87761,L87758,"The five in question are third generation Nexus Sixes, constructed of skin-flesh culture, selected enogenic transfer conversion capable of self-perpetuating thought, para-physical abilities and developed for emigration program.  Are you with me?",u534,ESPER,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('five', 'CARDINAL'), ('third', 'ORDINAL'), ('Nexus Sixes', 'ORG')]",0.5574
L87757,L87756,This is Esper and I'm ready.  Go ahead please.,u534,ESPER,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Esper', 'PERSON')]",0.5859
L87756,L87756,"Machines can be helpful sometimes, but they can also be a pain in the ass.  Ask for a trace on a forger and you might wind up at a steel- mill.  I don't mind a bum-steer once in a while -- it's their personalities that usually get me.  Somebody once said that man makes machines in his own image.  If that's true, whoever made Esper should have been shot.",u532,DECKARD,m,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Esper', 'PERSON')]",-0.6808
L88162,L88162,"Love is just another name for sex. Love is sexy and sex is lovely -- I don't care what you call it, an android can't have it.",u536,HOLDEN,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Love', 'WORK_OF_ART')]",0.9322
L88151,L88147,"From what I hear you're doing great.  Bryant tells me you're going like a god damn one-man army.  Making a lot of money, huh?",u536,HOLDEN,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Bryant', 'PERSON'), ('one', 'CARDINAL')]",0.7184
L87994,L87991,"Silicone Valley.  Lots of these science guys never leave that place.  We book two shows a month in there. Those big time techs and bio- guys might be real high zoners up here, but when it comes to the arts, they like it loud and lewd.",u543,TAFFEY,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Silicone Valley', 'LOC'), ('two', 'CARDINAL')]",0.5145
L87992,L87991,"Lots of places.  The tours, the clubs, the Silicone shows, private parties.",u543,TAFFEY,?,m34,blade runner,1982,7.3,188735,"[, ', d, r, a, m, a, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Silicone', 'ORG')]",0.4019
